query,column,metric_type,method_value,baseline_value,method_error,baseline_error,normalized_error,method
persona_web_cat_usage_analysis,games_video_games,median_relative_error,97.66666666666667,0.2857142857142857,97.66666666666667,0.2857142857142857,341.83333333333337,mst
persona_web_cat_usage_analysis,mail,median_relative_error,0.4475913181577554,0.04011887072808324,0.4475913181577554,0.04011887072808324,11.156628041487746,mst
persona_web_cat_usage_analysis,news,median_relative_error,0.25641025641025644,0.18752886836027718,0.25641025641025644,0.18752886836027718,1.3673108500694706,mst
persona_web_cat_usage_analysis,number_of_systems,median_relative_error,0.1454798331015299,0.03842869342442357,0.1454798331015299,0.03842869342442357,3.785708545819811,mst
persona_web_cat_usage_analysis,private,median_relative_error,0.42590318288813844,0.11271562345983256,0.42590318288813844,0.11271562345983256,3.7785638744207777,mst
persona_web_cat_usage_analysis,productivity_other,median_relative_error,0.3752395553852051,0.12085137085137085,0.3752395553852051,0.12085137085137085,3.1049673060531,mst
persona_web_cat_usage_analysis,productivity_presentations,median_relative_error,12.453124999999998,0.24358974358974364,12.453124999999998,0.24358974358974364,51.123355263157876,mst
persona_web_cat_usage_analysis,productivity_programming,median_relative_error,3.647058823529412,0.25833333333333336,3.647058823529412,0.25833333333333336,14.117647058823529,mst
persona_web_cat_usage_analysis,productivity_project_management,median_relative_error,39.24444444444445,0.6363636363636364,39.24444444444445,0.6363636363636364,61.66984126984128,mst
persona_web_cat_usage_analysis,productivity_spreadsheets,median_relative_error,4.684931506849314,0.1530054644808743,4.684931506849314,0.1530054644808743,30.619373776908024,mst
persona_web_cat_usage_analysis,productivity_word_processing,median_relative_error,2.664761904761905,0.27038626609442046,2.664761904761905,0.27038626609442046,9.855389266817843,mst
persona_web_cat_usage_analysis,recreation_travel,median_relative_error,1.5969696969696967,0.14845938375350137,1.5969696969696967,0.14845938375350137,10.756946826758147,mst
persona_web_cat_usage_analysis,reference,median_relative_error,0.12201591511936331,0.12044817927170864,0.12201591511936331,0.12044817927170864,1.013015853432854,mst
persona_web_cat_usage_analysis,search,median_relative_error,0.7183621058638893,0.08517520215633419,0.7183621058638893,0.08517520215633419,8.433934850490603,mst
persona_web_cat_usage_analysis,shopping,median_relative_error,0.21570014144271568,0.10075757575757575,0.21570014144271568,0.10075757575757575,2.140783358679584,mst
persona_web_cat_usage_analysis,social_communication,median_relative_error,1.0404949381327335,0.20600414078674956,1.0404949381327335,0.20600414078674956,5.050844775056383,mst
persona_web_cat_usage_analysis,social_communication_live,median_relative_error,1.5180265654648954,0.1660714285714286,1.5180265654648954,0.1660714285714286,9.140805125380014,mst
persona_web_cat_usage_analysis,social_social_network,median_relative_error,0.25733041575492344,0.16732477788746286,0.25733041575492344,0.16732477788746286,1.5379098003524343,mst
persona_web_cat_usage_analysis,unclassified,median_relative_error,0.6687222426522588,0.04434861981051899,0.6687222426522588,0.04434861981051899,15.078761086802647,mst
pkg_power_by_country,avg_pkg_power_consumed,median_relative_error,1.1914256423079588,0.8399379080795496,1.1914256423079588,0.8399379080795496,1.4184687116123351,mst
pkg_power_by_country,group_coverage,jaccard,0.9607843137254902,0.8775510204081632,0.039215686274509776,0.12244897959183676,0.3202614379084964,mst
pkg_power_by_country,number_of_systems,median_relative_error,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.3888888888888889,0.8571428571428571,mst
popular_browsers_by_count_usage_percentage,percent_duration,total_variation,0.020499999999999984,0.007699999999999971,0.020499999999999984,0.007699999999999971,2.6623376623376704,mst
popular_browsers_by_count_usage_percentage,percent_instances,total_variation,0.2754472447244724,0.002290970902909667,0.2754472447244724,0.002290970902909667,120.23166438938107,mst
popular_browsers_by_count_usage_percentage,percent_systems,total_variation,0.040255138868086016,0.001466776388245758,0.040255138868086016,0.001466776388245758,27.444632454324235,mst
ram_utilization_histogram,count(DISTINCT guid)_distribution,total_variation,1.0,0.010910231040328022,1.0,0.010910231040328022,91.65708739839248,mst
server_exploration_1,chassistype_distribution,total_variation,0.20141047476968812,0.015223858210634217,0.20141047476968812,0.015223858210634217,13.229923189181982,mst
server_exploration_1,nrs_mean,relative_error,0.355898342883949,0.08238565546691025,0.355898342883949,0.08238565546691025,4.3199066738856455,mst
server_exploration_1,os_distribution,total_variation,0.14959178337200202,0.008699347548933797,0.14959178337200202,0.008699347548933797,17.195747443190285,mst
server_exploration_1,received_bytes_mean,relative_error,0.9101487889221114,0.9999931882493419,0.9101487889221114,0.9999931882493419,0.9101549886709545,mst
server_exploration_1,row_count,relative_error,7.23313293253173,0.039509536784741145,7.23313293253173,0.039509536784741145,183.07308870614793,mst
server_exploration_1,sent_bytes_mean,relative_error,18.89882574124282,0.9999855319605848,18.89882574124282,0.9999855319605848,18.899099174154582,mst
server_exploration_1,vendor_distribution,total_variation,0.14408365073622567,0.07016616610897039,0.14408365073622567,0.07016616610897039,2.053463353155978,mst
top_10_applications_by_app_type_ranked_by_focal_time,item_overlap,mean_jaccard,0.0,0.08445951480007206,1.0,0.9155404851999279,1.0922509885312484,mst
top_10_applications_by_app_type_ranked_by_system_count,item_overlap,mean_jaccard,0.41197955483669774,0.9414141414141414,0.5880204451633022,0.05858585858585863,10.036900701925322,mst
top_10_applications_by_app_type_ranked_by_system_count,number_of_systems_rank_corr,mean_spearman_rho,1.0,0.9854545454545455,0.0,0.014545454545454528,0.0,mst
top_10_applications_by_app_type_ranked_by_total_detections,item_overlap,mean_jaccard,0.506702883582583,0.7054876496052968,0.493297116417417,0.29451235039470325,1.6749624107658097,mst
top_10_applications_by_app_type_ranked_by_total_detections,total_number_of_detections_rank_corr,mean_spearman_rho,0.7146520146520147,0.8990476190476191,0.28534798534798533,0.1009523809523809,2.826560232220611,mst
top_mods_blocker_types_durations_by_osname_and_codename,average_active_time_in_seconds,median_relative_error,78.65068496829589,0.4574341009738085,78.65068496829589,0.4574341009738085,171.93883184673027,mst
top_mods_blocker_types_durations_by_osname_and_codename,group_coverage,jaccard,0.16774636079567107,0.578444360333081,0.8322536392043289,0.421555639666919,1.974243874099068,mst
top_mods_blocker_types_durations_by_osname_and_codename,number_of_clients,median_relative_error,1.0,0.24285714285714285,1.0,0.24285714285714285,4.11764705882353,mst
top_mods_blocker_types_durations_by_osname_and_codename,number_of_occurences,median_relative_error,0.9800780161604904,0.6945010183299389,0.9800780161604904,0.6945010183299389,1.4111973781079201,mst
userwait_top_10_wait_processes,item_overlap,jaccard,0.0,0.0,1.0,1.0,1.0,mst
userwait_top_10_wait_processes_wait_type_ac_dc,item_overlap,mean_jaccard,0.14285714285714285,0.0,0.8571428571428572,1.0,0.8571428571428572,mst
userwait_top_20_wait_processes_compare_ac_dc_unknown_durations,item_overlap,jaccard,0.02564102564102564,0.02564102564102564,0.9743589743589743,0.9743589743589743,1.0,mst
Xeon_network_consumption,avg_bytes_received,median_relative_error,0.11434093051348176,0.9999399533092179,0.11434093051348176,0.9999399533092179,0.11434779672027304,pe_conditional
Xeon_network_consumption,avg_bytes_sent,median_relative_error,0.03378066126628995,0.9999749970043232,0.03378066126628995,0.9999749970043232,0.03378150590513605,pe_conditional
Xeon_network_consumption,group_coverage,jaccard,0.375,0.875,0.625,0.125,5.0,pe_conditional
Xeon_network_consumption,number_of_systems,median_relative_error,0.9665731235124863,0.1111111111111111,0.9665731235124863,0.1111111111111111,8.699158111612377,pe_conditional
battery_on_duration_cpu_family_gen,avg_duration_mins_on_battery,median_relative_error,0.011837718813767977,0.038414842323032876,0.011837718813767977,0.038414842323032876,0.3081548198017797,pe_conditional
battery_on_duration_cpu_family_gen,number_of_systems,median_relative_error,0.9554952510176391,0.0444026890561859,0.9554952510176391,0.0444026890561859,21.518860035899685,pe_conditional
battery_power_on_geographic_summary,avg_duration,median_relative_error,0.15252304975289066,0.05938791010147264,0.15252304975289066,0.05938791010147264,2.5682508357725244,pe_conditional
battery_power_on_geographic_summary,avg_number_of_dc_powerons,median_relative_error,0.2513393834972637,0.04449363519852995,0.2513393834972637,0.04449363519852995,5.648883989267027,pe_conditional
battery_power_on_geographic_summary,group_coverage,jaccard,0.13513513513513514,0.9583333333333334,0.8648648648648649,0.04166666666666663,20.756756756756776,pe_conditional
battery_power_on_geographic_summary,number_of_systems,median_relative_error,0.8224974200206399,0.028368794326241134,0.8224974200206399,0.028368794326241134,28.993034055727556,pe_conditional
most_popular_browser_in_each_country_by_system_count,browser,categorical_accuracy,0.1568627450980392,0.9803921568627451,0.8431372549019608,0.019607843137254943,42.99999999999991,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_modern_sleep_time,median_relative_error,0.18350605340359888,0.1739447444036429,0.18350605340359888,0.1739447444036429,1.0549675072548828,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_off_time,median_relative_error,0.01886771445338554,0.0736026913626004,0.01886771445338554,0.0736026913626004,0.25634544204959275,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_on_time,median_relative_error,0.04733350132427335,0.029821340201843197,0.04733350132427335,0.029821340201843197,1.5872358855739073,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_pcnt_mods_time,median_relative_error,0.1851099780636747,0.1723244758654314,0.1851099780636747,0.1723244758654314,1.0741943483886036,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_pcnt_off_time,median_relative_error,0.017276706108385248,0.07320722457496873,0.017276706108385248,0.07320722457496873,0.2359972831737779,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_pcnt_on_time,median_relative_error,0.029533327250330685,0.02947354571710905,0.029533327250330685,0.02947354571710905,1.00202831155082,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_pcnt_sleep_time,median_relative_error,0.022642648824347418,0.02354569021593793,0.022642648824347418,0.02354569021593793,0.9616472745836413,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_sleep_time,median_relative_error,0.026184644777387384,0.023366069590302813,0.026184644777387384,0.023366069590302813,1.1206268421050287,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,avg_total_time,median_relative_error,0.01786473559008594,0.000353701465692985,0.01786473559008594,0.000353701465692985,50.50794899898052,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,group_coverage,jaccard,0.07407407407407407,0.9565217391304348,0.9259259259259259,0.04347826086956519,21.296296296296312,pe_conditional
on_off_mods_sleep_summary_by_cpu_marketcodename_gen,number_of_systems,median_relative_error,0.9756201492838122,0.038038963884769635,0.9756201492838122,0.038038963884769635,25.647915969510393,pe_conditional
persona_web_cat_usage_analysis,content_creation_photo_edit_creation,median_relative_error,1.0,0.7292576419213974,1.0,0.7292576419213974,1.3712574850299402,pe_conditional
persona_web_cat_usage_analysis,content_creation_video_audio_edit_creation,median_relative_error,45.6875,0.4444444444444445,45.6875,0.4444444444444445,102.79687499999999,pe_conditional
persona_web_cat_usage_analysis,content_creation_web_design_development,median_relative_error,1.0,0.23026315789473678,1.0,0.23026315789473678,4.342857142857144,pe_conditional
persona_web_cat_usage_analysis,days,median_relative_error,0.999424578087025,0.05910682424909113,0.999424578087025,0.05910682424909113,16.90878491246961,pe_conditional
persona_web_cat_usage_analysis,education,median_relative_error,0.9802176063303659,0.07218212104386458,0.9802176063303659,0.07218212104386458,13.579783915392213,pe_conditional
persona_web_cat_usage_analysis,entertainment_music_audio_streaming,median_relative_error,1.0,0.27424749163879597,1.0,0.27424749163879597,3.6463414634146343,pe_conditional
persona_web_cat_usage_analysis,entertainment_other,median_relative_error,0.4760158013544018,0.22188969645147497,0.4760158013544018,0.22188969645147497,2.1452812319228247,pe_conditional
persona_web_cat_usage_analysis,entertainment_video_streaming,median_relative_error,0.03181913334728918,0.03686914475672405,0.03181913334728918,0.03686914475672405,0.8630287889031149,pe_conditional
persona_web_cat_usage_analysis,finance,median_relative_error,1.0,0.15326633165829145,1.0,0.15326633165829145,6.524590163934426,pe_conditional
persona_web_cat_usage_analysis,games_other,median_relative_error,1.0,0.31984897518878097,1.0,0.31984897518878097,3.1264755480607085,pe_conditional
persona_web_cat_usage_analysis,games_video_games,median_relative_error,1.0,0.2857142857142857,1.0,0.2857142857142857,3.5,pe_conditional
persona_web_cat_usage_analysis,mail,median_relative_error,0.3850739677633031,0.04011887072808324,0.3850739677633031,0.04011887072808324,9.598325196470475,pe_conditional
persona_web_cat_usage_analysis,news,median_relative_error,0.7228915662650601,0.18752886836027718,0.7228915662650601,0.18752886836027718,3.854828179713928,pe_conditional
persona_web_cat_usage_analysis,number_of_systems,median_relative_error,0.9555927943024717,0.03842869342442357,0.9555927943024717,0.03842869342442357,24.866648047293207,pe_conditional
persona_web_cat_usage_analysis,private,median_relative_error,0.1453542718265096,0.11271562345983256,0.1453542718265096,0.11271562345983256,1.289566320664572,pe_conditional
persona_web_cat_usage_analysis,productivity_crm,median_relative_error,1.0,0.3333333333333333,1.0,0.3333333333333333,3.0,pe_conditional
persona_web_cat_usage_analysis,productivity_other,median_relative_error,0.4124185511690303,0.12085137085137085,0.4124185511690303,0.12085137085137085,3.412609623404633,pe_conditional
persona_web_cat_usage_analysis,productivity_presentations,median_relative_error,2.857988165680473,0.24358974358974364,2.857988165680473,0.24358974358974364,11.732793522267203,pe_conditional
persona_web_cat_usage_analysis,productivity_programming,median_relative_error,1.0,0.25833333333333336,1.0,0.25833333333333336,3.8709677419354835,pe_conditional
persona_web_cat_usage_analysis,productivity_project_management,median_relative_error,3.1882352941176464,0.6363636363636364,3.1882352941176464,0.6363636363636364,5.0100840336134445,pe_conditional
persona_web_cat_usage_analysis,productivity_spreadsheets,median_relative_error,1.0,0.1530054644808743,1.0,0.1530054644808743,6.5357142857142865,pe_conditional
persona_web_cat_usage_analysis,productivity_word_processing,median_relative_error,3.0528925619834713,0.27038626609442046,3.0528925619834713,0.27038626609442046,11.290856618129352,pe_conditional
persona_web_cat_usage_analysis,recreation_travel,median_relative_error,1.0,0.14845938375350137,1.0,0.14845938375350137,6.735849056603775,pe_conditional
persona_web_cat_usage_analysis,reference,median_relative_error,1.0,0.12044817927170864,1.0,0.12044817927170864,8.302325581395351,pe_conditional
persona_web_cat_usage_analysis,search,median_relative_error,0.14793454935622324,0.08517520215633419,0.14793454935622324,0.08517520215633419,1.736826513011356,pe_conditional
persona_web_cat_usage_analysis,shopping,median_relative_error,0.34797803295057417,0.10075757575757575,0.34797803295057417,0.10075757575757575,3.453616567629759,pe_conditional
persona_web_cat_usage_analysis,social_communication,median_relative_error,0.7682789651293589,0.20600414078674956,0.7682789651293589,0.20600414078674956,3.7294345744470374,pe_conditional
persona_web_cat_usage_analysis,social_communication_live,median_relative_error,0.7541966426858514,0.1660714285714286,0.7541966426858514,0.1660714285714286,4.541399138753513,pe_conditional
persona_web_cat_usage_analysis,social_social_network,median_relative_error,0.39687882496940047,0.16732477788746286,0.39687882496940047,0.16732477788746286,2.3719070778407256,pe_conditional
persona_web_cat_usage_analysis,unclassified,median_relative_error,0.07224689542021448,0.04434861981051899,0.07224689542021448,0.04434861981051899,1.6290675048939929,pe_conditional
pkg_power_by_country,avg_pkg_power_consumed,median_relative_error,1.0,0.8399379080795496,1.0,0.8399379080795496,1.1905641957349198,pe_conditional
pkg_power_by_country,group_coverage,jaccard,0.10204081632653061,0.8775510204081632,0.8979591836734694,0.12244897959183676,7.333333333333332,pe_conditional
pkg_power_by_country,number_of_systems,median_relative_error,0.8518518518518519,0.3888888888888889,0.8518518518518519,0.3888888888888889,2.1904761904761902,pe_conditional
popular_browsers_by_count_usage_percentage,percent_duration,total_variation,0.377,0.007699999999999971,0.377,0.007699999999999971,48.96103896103915,pe_conditional
popular_browsers_by_count_usage_percentage,percent_instances,total_variation,0.4268376162383761,0.002290970902909667,0.4268376162383761,0.002290970902909667,186.31298009776876,pe_conditional
popular_browsers_by_count_usage_percentage,percent_systems,total_variation,0.15127256885316942,0.001466776388245758,0.15127256885316942,0.001466776388245758,103.13267248192417,pe_conditional
ram_utilization_histogram,avg_percentage_used,median_relative_error,0.08196721311475409,0.06385809312638581,0.08196721311475409,0.06385809312638581,1.2835837887067394,pe_conditional
ram_utilization_histogram,count(DISTINCT guid)_distribution,total_variation,0.01927487114327754,0.010910231040328022,0.01927487114327754,0.010910231040328022,1.7666785489721428,pe_conditional
